"","DATESTAMP","COLOR","HHID","UNIQUE_HHID","HAVEPHONE","SPOUSEMOBILE","NUMOTHERPHONES","PRIMARYCOOK","AGE","FUEL","KNOWLUNCH","LUNCHYESTERDAY","WOODLASTWEEK","WOODLASTMONTH","GATHERWOODWEEK","GATHERLASTMONTH","VEHICLE","STOVES","DECISIONS","NOTES","DATESURVEY","PARISH","DATE","GROUP","MAXBID","MAXBIDNOVEL","SALE_DATE","SERIALNUMBER","PAID_PRICE","GENDER","STATUS","INCOME","HOWPAID","MAINEMPLOYER","TIMEEMPLOYED","HAVEPHONE1","SPOUSEMOBILE1","COWS","HOWMANYCOWS","VEHICLE1","TV","RADIO","FUEL1","WOODLASTWEEK1","WOODLASTMONTH1","GATHERWOODWEEK1","GATHERLASTMONTH1","STOVES1","PRIMARYCOOK1","PRIMARYCOOK2","DECISIONS1","DECISIONS2","TYPICALNUMEATING","WINNING_AMOUNT","WIN_TRADITIONAL_OFFER","WIN_NOVEL_OFFER","DEPOSIT_ON_SALES_DAY","PAID_IN_FULL","BALANCE_DUE_AFTER_SALES_MEETING","TOTAL_COLLECTED","RETURNED","DEFAULT","PAYMENT_COMPLETE","AMOUNT_REFUNDED","NOTES_WINNERS","DATE_SALE","FORECASTED_COLLECTION","ACTUAL_COLLECTION","FEMALE","HAVEPHONE2","VEHICLE_DISCRETE","BICYCLE_DUMMY","CAR_DUMMY","MOTORCYCLE_DUMMY","RADIO_DUMMY","BUYWOOD_DUMMY","GATHERWOOD_DUMMY","RESPONDENT_PRIMARY_COOK","HH_PHONES","WOOD","MARRIED1","MARRIED","TIME_EMPLOYED","WIFECOOK","JOINTDECISION","TSF_PRIMARY","SELFEMPLOYED","KNOWLUNCH_Dummy","TYPICALNUMEATING_Dummy","CASHPAID_Dummy","INCOME_Dummy","COWS_Dummy","TV_Dummy","ASSET_TOTAL","No_message","Improves_Health","Time_Money_Health","Time_Money","Female_AGE","Female_MARRIED","Female_WIFECOOK","Female_JOINTDECISION","Female_KNOWLUNCH_Dummy","Female_LUNCHYESTERDAY","Female_HH_PHONES","Female_INCOME_Dummy","Female_MOTORCYCLE_DUMMY","Female_CAR_DUMMY","Female_RADIO_DUMMY","Female_COWS_Dummy","Female_TV_Dummy","Female_WOOD","Female_TSF_PRIMARY","Female_BUYWOOD_DUMMY","Female_GATHERWOOD_DUMMY","Female_TotalAsset"
"1912","1/31/12 13:16","Orange","Q",1928,"No",NA,NA,"Respondent",39,"Charcoal","Yes",2,"Yes","Yes","Yes","Yes","Bicycle","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.19284294234592,1.98807157057654,NA,NA,NA,"Female","Widow or Widower","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"Bicycle","No","No","Charcoal","Yes","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,"0",NA,0,0,0,69.7,0,0,0,1,39,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,69.7
"1913","1/31/12 13:22","White","B",1893,"No","Yes but I don`t know the phone number",NA,"Respondent",26,"Wood","Yes",4,"Yes","Yes","Yes","Yes","None","None","Respondent","None","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",2.38568588469185,0.795228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,13.83,1,0,0,0,26,1,1,0,1,4,0,1,0,0,1,0,0,1,1,1,1,13.83
"1914","1/31/12 12:25","Yellow","K",1916,"Yes","Yes I can enter the phone number",NA,"Respondent",45,"Wood","Yes",5,"Yes","Yes","Yes","Yes","Bicycle|Car","Built-in Mud Stove|Charcoal Stove","Respondent & Spouse Jointly","interesting","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Car","Yes","Yes","Wood","Yes","Yes","Yes","Yes","Other","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle|Car",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"0",1,1,1,1,5518.36,0,1,0,0,45,1,1,1,1,5,1,1,0,1,1,1,1,1,0,1,1,5518.36
"1916","1/31/12 12:07","White","F",1902,"No",NA,NA,"Respondent",23,"Wood","Yes",7,"No","No","No","No","None","None","Father or Mother","It was good","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",1.98807157057654,0.795228628230616,NA,NA,NA,"Female","Single (never married)","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","No","Wood","No","No","No","No","None","Respondent","Wife","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,1,"1",NA,0,0,0,0,1,0,0,0,23,0,1,0,1,7,2,0,0,0,0,0,0,1,1,0,0,0
"1917","1/31/12 13:41","White","D",1898,"Yes","No",NA,"Spouse",35,"Wood","Yes",2,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","ok","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",5.96421471172962,1.98807157057654,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","Seasonal","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None",0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,"1",1,1,0,0,48.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1918","1/31/12 13:18","Yellow","P",1927,"No",NA,NA,"Other",18,"Wood","Yes",6,"No","No","Yes","Yes","Bicycle|Motorcycle","None","Father or Mother","none","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",0.795228628230616,1.59045725646123,NA,NA,NA,"Male","Single (never married)","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","None","Other","Other","Father or Mother","Father or Mother","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle|Motorcycle",1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,"1",NA,0,0,0,867.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1919","1/31/12 18:09","Orange","C",1895,"Yes",NA,NA,"Respondent",29,"Wood|Charcoal","Yes",1,"No","No","No","No","Bicycle","Charcoal Stove","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",7.95228628230616,15.9045725646123,"1/31/12","EG1JO82ll3",NA,"Male","Divorced or Separated","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"Yes","6-10 cows","Bicycle","No","Yes","Wood|Charcoal","No","No","No","No","Charcoal Stove","Respondent","Husband","Respondent","Husband","Yes",9.9403578528827,0,1,3.97614314115308,0,15000,25000,0,0,1,0,NA,"31-Jan-12","29-Feb-12","21-Feb-12",0,1,"Bicycle",1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,"1",1,1,1,0,2135.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1920","1/31/12 10:44","Pink","D",1897,"Yes",NA,NA,"Respondent",26,"Charcoal","Yes",12,"No","No","No","No","Bicycle","Charcoal Stove","Respondent","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",3.97614314115308,4.37375745526839,NA,NA,NA,"Male","Single (never married)","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Charcoal","No","No","No","No","Charcoal Stove","Respondent","Husband","Respondent","Husband","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,"0",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1921","1/31/12 13:07","Orange","A",1888,"No","No",NA,"Spouse",34,"Charcoal","No",NA,"No","No","Yes","Yes","None","Charcoal Stove","Respondent & Spouse Jointly","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",19.8807157057654,19.8807157057654,"1/31/12","EG1JO83974",NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Non-family member","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Charcoal","No","No","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,13.9165009940358,1,0,0.795228628230616,0,33000,0,1,0,0,2000,NA,"31-Jan-12","06-Feb-12","28-Feb-12",0,0,"None",0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1923","1/31/12 12:38","White","G",1906,"Yes","Yes I can enter the phone number",NA,"Respondent",46,"Wood","Yes",8,"No","No","Yes","Yes","None","None","Respondent","good","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",2.38568588469185,9.9403578528827,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,2,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,48.09,1,0,0,0,46,1,1,0,1,8,2,1,0,0,1,0,0,1,1,0,1,48.09
"1924","1/31/12 17:34","Orange","G",1904,"Yes",NA,NA,"Respondent",30,"Wood","Yes",5,"No","No","Yes","Yes","None","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",0.795228628230616,2.38568588469185,NA,NA,NA,"Female","Single (never married)","No",NA,NA,NA,"Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,"0",NA,0,0,0,48.09,0,0,0,1,30,0,1,0,1,5,1,0,0,0,1,0,0,1,1,0,1,48.09
"1925","1/31/12 13:43","Yellow","L",1918,"Yes","Yes but I don`t know the phone number","1","Spouse",32,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","Built-in Mud Stove","Respondent & Spouse Jointly","none","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",3.18091451292247,3.97614314115308,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","Seasonal","Participant owns phone","Spouse owns phone","Yes","6-10 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,2,1,1,1,0,1,1,0,0,1,"1",1,1,1,0,2135.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1926","1/31/12 13:12","Yellow","Z",1950,"No","No",NA,"Respondent",27,"Wood","Yes",3,"No","No","Yes","Yes","None","None","Spouse","has been sincere","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,"1",1,1,0,0,13.83,0,1,0,0,27,1,1,0,1,3,0,1,0,0,1,0,0,1,1,0,1,13.83
"1927","1/31/12 13:08","Orange","Y",1945,"Yes","Yes but I don`t know the phone number",NA,"Spouse",57,"Charcoal","No",NA,"Yes","Yes","No","Yes","Motorcycle","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,3.97614314115308,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Charcoal","Yes","Yes","No","Yes","None","Spouse","Wife","Respondent","Husband",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Motorcycle",0,0,1,1,1,1,0,2,0,1,1,1,1,0,1,1,0,NA,1,1,0,0,831.79,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1928","1/31/12 10:38","Pink","A",1889,"Yes","No",NA,"Spouse",36,"Wood","No",NA,"No","No","Yes","Yes","None|Bicycle","Charcoal Stove","Respondent & Spouse Jointly","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",2.38568588469185,3.18091451292247,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None|Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,NA,1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1929","1/31/12 12:22","White","P",1926,"No","Yes but I don`t know the phone number",NA,"Respondent",53,"Wood","Yes",3,"Yes","Yes","No","No","Motorcycle","None","Spouse","She was willing to answer","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",3.97614314115308,1.49105367793241,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Wood","Yes","Yes","No","No","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Motorcycle",0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,797.53,1,0,0,0,53,1,1,0,1,3,0,1,1,0,1,0,0,1,1,1,0,797.53
"1930","1/31/12 10:47","Pink","J",1913,"No","No",NA,"Respondent",27,"Charcoal","Yes",6,"Yes","Yes","No","No","Bicycle","Charcoal Stove","Spouse","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",1.59045725646123,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Charcoal","Yes","Yes","No","No","Charcoal Stove","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,1,0,1,2,0,1,1,1,1,0,0,1,1,"1",1,1,0,0,83.53,0,0,1,0,27,1,1,0,1,6,2,1,0,0,1,0,0,0,0,1,0,83.53
"1931","1/31/12 12:13","Yellow","N",1921,"No","No",NA,"Spouse",45,"Wood","Yes",6,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","ok","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",1.59045725646123,3.18091451292247,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","Occasional","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"None",0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,"1",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1932","1/31/12 12:57","Orange","B",1891,"Yesnonumber","Yes but I don`t know the phone number",NA,"Respondent",40,"Charcoal","Yes",5,"No","Yes","Yes","Yes","Bicycle","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,2.78330019880716,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Charcoal","No","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"1",1,1,0,0,117.79,0,0,0,1,40,1,1,0,1,5,1,1,0,0,1,0,0,0,1,1,1,117.79
"1933","1/31/12 12:49","Yellow","A",1890,"No",NA,NA,"Respondent",70,"Wood","Yes",3,"Yes","Yes","Yes","No","Bicycle","None","Respondent","old but bright","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Widow or Widower","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone",NA,"No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","No","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,"1",1,1,0,0,83.53,0,1,0,0,70,0,1,0,1,3,0,1,0,0,1,0,0,1,1,1,1,83.53
"1934","1/31/12 12:16","Orange","T",1936,"Yes","Yes but I don`t know the phone number",NA,"Respondent",28,"Charcoal","Yes",7,"Yes","Yes","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","No","Charcoal","Yes","Yes","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,"0",NA,0,0,0,103.96,0,0,0,1,28,1,1,1,1,7,1,0,0,0,0,0,0,0,0,1,1,103.96
"1935","1/31/12 10:00","Pink","R",1932,"Yes","Yes but I don`t know the phone number",NA,"Spouse",69,"Wood","No",NA,"No","No","Yes","Yes","Bicycle|Motorcycle","Charcoal Stove|Kerosene Stove","Respondent & Spouse Jointly","Nothing much","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",1.98807157057654,2.78330019880716,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","Other","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle|Motorcycle",1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,NA,1,1,0,0,901.49,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1936","1/31/12 13:41","Orange","R",1931,"No","No",NA,"Respondent",46,"Charcoal","Yes",8,"No","Yes","Yes","Yes","None","None","Respondent","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Charcoal","No","Yes","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,"1",NA,0,0,0,0,0,0,0,1,46,1,1,0,1,8,0,0,0,0,0,0,0,0,1,1,1,0
"1937","1/31/12 12:09","Orange","E",1900,"No",NA,"1","Other",18,"Charcoal","Yes",2,"No","No","Yes","Yes","Bicycle","None","Father or Mother","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Single (never married)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone",NA,"No",NA,"Bicycle","No","No","Charcoal","No","No","Yes","Yes","None","Other","Other","Father or Mother","Father or Mother","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,1,"0",1,1,0,0,69.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1938","1/31/12 9:06","Pink","I",1911,"Yes","No",NA,"Respondent",22,"Charcoal","Yes",4,"Yes","Yes","Yes","Yes","Motorcycle","Charcoal Stove","Respondent & Spouse Jointly","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",1.98807157057654,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Motorcycle","No","Yes","Charcoal","Yes","Yes","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Motorcycle",0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,"1",1,1,0,0,831.79,0,0,1,0,22,1,1,1,1,4,1,1,1,0,1,0,0,0,0,1,1,831.79
"1939","1/31/12 8:42","Pink","G",1905,"Yes","Yes I can enter the phone number","2","Children",42,"Wood","Yes",3,"Yes","Yes","Yes","Yes","None","None","Respondent","Nothing","31-Jan-12","Nyaruhandagazi","1/31/12","Time, Money and Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","Yes","Yes","Yes","Yes","None","Children","Children","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,0,2,1,1,1,1,0,0,1,1,1,"0",1,1,0,0,48.09,0,0,1,0,42,1,0,0,1,3,2,1,0,0,1,0,0,1,1,1,1,48.09
"1940","1/31/12 13:07","Orange","P",1925,"No","Yes but I don`t know the phone number",NA,"Respondent",38,"Wood","Yes",7,"No","No","Yes","Yes","Bicycle","None","Spouse","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Non-family member","All year","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,"0",1,1,0,0,83.53,0,0,0,1,38,1,1,0,1,7,0,1,0,0,1,0,0,1,1,0,1,83.53
"1941","1/31/12 12:19","Yellow","O",1924,"No","Yes but I don`t know the phone number",NA,"Respondent",27,"Wood","Yes",3,"Yes","No","Yes","Yes","Bicycle","None","Spouse","good","31-Jan-12","Nyaruhandagazi","1/31/12","Improves Health",1.59045725646123,4.7713717693837,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","No","Wood","Yes","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,"1",NA,0,0,0,69.7,0,1,0,0,27,1,1,0,1,3,0,0,0,0,0,0,0,1,1,1,1,69.7
"1942","1/31/12 12:48","White","N",1920,"Yes","Yes I can enter the phone number",NA,"Spouse",40,"Wood","No",NA,"No","Yes","Yes","Yes","Bicycle","None","Respondent","He was glad","31-Jan-12","Nyaruhandagazi","1/31/12","No Message",1.98807157057654,0.596421471172962,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","Yes","Yes","Yes","None","Spouse","Wife","Respondent","Husband",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,NA,1,1,0,0,117.79,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"1943","1/31/12 12:03","Orange","L",1917,"Yes","Yes I can enter the phone number",NA,"Respondent",25,"Wood|Charcoal","Yes",3,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Spouse","none","31-Jan-12","Nyaruhandagazi","1/31/12","Saves Time and Money",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood|Charcoal","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,"1",1,1,0,0,117.79,0,0,0,1,25,1,1,0,1,3,1,1,0,0,1,0,0,1,0,0,1,117.79
